Time	X1	Y1	Z1	X2	Y2	Z2	X3	Y3	Z3
13.07	17.4371	11.3022	0	-74.5104	41.6717	0	77.5399	-30.1149	0	
13.08	17.4505	11.3103	0	-74.5693	41.7034	0	77.5997	-30.139	0	
13.09	17.464	11.3184	0	-74.6282	41.735	0	77.6594	-30.1631	0	
13.1	17.4774	11.3265	0	-74.6871	41.7667	0	77.7191	-30.1873	0	
13.11	17.4908	11.3346	0	-74.746	41.7984	0	77.7788	-30.2114	0	
13.12	17.5043	11.3426	0	-74.8049	41.83	0	77.8385	-30.2355	0	
13.13	17.5177	11.3507	0	-74.8638	41.8617	0	77.8983	-30.2597	0	
13.14	17.5312	11.3588	0	-74.9228	41.8934	0	77.958	-30.2838	0	
13.15	17.5446	11.3669	0	-74.9817	41.925	0	78.0177	-30.3079	0	
13.16	17.5581	11.375	0	-75.0406	41.9567	0	78.0774	-30.3321	0	
13.17	17.5715	11.3831	0	-75.0995	41.9884	0	78.1371	-30.3562	0	
13.18	17.585	11.3912	0	-75.1584	42.02	0	78.1969	-30.3804	0	
13.19	17.5984	11.3993	0	-75.2173	42.0517	0	78.2566	-30.4045	0	
13.2	17.6119	11.4074	0	-75.2762	42.0834	0	78.3163	-30.4286	0	
13.21	17.6253	11.4155	0	-75.3351	42.115	0	78.376	-30.4528	0	
13.22	17.6388	11.4236	0	-75.3941	42.1467	0	78.4357	-30.4769	0	
13.23	17.6522	11.4317	0	-75.453	42.1784	0	78.4955	-30.501	0	
13.24	17.6656	11.4398	0	-75.5119	42.21	0	78.5552	-30.5252	0	
13.25	17.6791	11.4479	0	-75.5708	42.2417	0	78.6149	-30.5493	0	
13.26	17.6925	11.456	0	-75.6297	42.2734	0	78.6746	-30.5734	0	
13.27	17.706	11.4641	0	-75.6886	42.305	0	78.7343	-30.5976	0	
13.28	17.7194	11.4722	0	-75.7475	42.3367	0	78.7941	-30.6217	0	
13.29	17.7329	11.4803	0	-75.8064	42.3684	0	78.8538	-30.6458	0	
13.3	17.7463	11.4884	0	-75.8654	42.4	0	78.9135	-30.67	0	
13.31	17.7598	11.4964	0	-75.9243	42.4317	0	78.9732	-30.6941	0	
13.32	17.7732	11.5045	0	-75.9832	42.4634	0	79.0329	-30.7182	0	
13.33	17.7867	11.5126	0	-76.0421	42.495	0	79.0927	-30.7424	0	
13.34	17.8001	11.5207	0	-76.101	42.5267	0	79.1524	-30.7665	0	
13.35	17.8136	11.5288	0	-76.1599	42.5584	0	79.2121	-30.7906	0	
13.36	17.827	11.5369	0	-76.2188	42.59	0	79.2718	-30.8148	0	
13.37	17.8404	11.545	0	-76.2778	42.6217	0	79.3315	-30.8389	0	
13.38	17.8539	11.5531	0	-76.3367	42.6534	0	79.3913	-30.863	0	
13.39	17.8673	11.5612	0	-76.3956	42.685	0	79.451	-30.8872	0	
13.4	17.8808	11.5693	0	-76.4545	42.7167	0	79.5107	-30.9113	0	
13.41	17.8942	11.5774	0	-76.5134	42.7484	0	79.5704	-30.9354	0	
13.42	17.9077	11.5855	0	-76.5723	42.78	0	79.6301	-30.9596	0	
13.43	17.9211	11.5936	0	-76.6312	42.8117	0	79.6899	-30.9837	0	
13.44	17.9346	11.6017	0	-76.6901	42.8434	0	79.7496	-31.0078	0	
13.45	17.948	11.6098	0	-76.7491	42.875	0	79.8093	-31.032	0	
13.46	17.9615	11.6179	0	-76.808	42.9067	0	79.869	-31.0561	0	
13.47	17.9749	11.626	0	-76.8669	42.9384	0	79.9287	-31.0802	0	
13.48	17.9884	11.6341	0	-76.9258	42.97	0	79.9885	-31.1044	0	
13.49	18.0018	11.6421	0	-76.9847	43.0017	0	80.0482	-31.1285	0	
13.5	18.0152	11.6502	0	-77.0436	43.0334	0	80.1079	-31.1526	0	
13.51	18.0287	11.6583	0	-77.1025	43.065	0	80.1676	-31.1768	0	
13.52	18.0421	11.6664	0	-77.1614	43.0967	0	80.2273	-31.2009	0	
13.53	18.0556	11.6745	0	-77.2204	43.1284	0	80.2871	-31.225	0	
13.54	18.069	11.6826	0	-77.2793	43.16	0	80.3468	-31.2492	0	
13.55	18.0825	11.6907	0	-77.3382	43.1917	0	80.4065	-31.2733	0	
13.56	18.0959	11.6988	0	-77.3971	43.2234	0	80.4662	-31.2974	0	
13.57	18.1094	11.7069	0	-77.456	43.255	0	80.5259	-31.3216	0	
13.58	18.1228	11.715	0	-77.5149	43.2867	0	80.5857	-31.3457	0	
13.59	18.1363	11.7231	0	-77.5738	43.3184	0	80.6454	-31.3698	0	
13.6	18.1497	11.7312	0	-77.6327	43.35	0	80.7051	-31.394	0	
13.61	18.1632	11.7393	0	-77.6917	43.3817	0	80.7648	-31.4181	0	
13.62	18.1766	11.7474	0	-77.7506	43.4133	0	80.8245	-31.4422	0	
13.63	18.1901	11.7555	0	-77.8095	43.445	0	80.8843	-31.4664	0	
13.64	18.2035	11.7636	0	-77.8684	43.4767	0	80.944	-31.4905	0	
13.65	18.2169	11.7717	0	-77.9273	43.5083	0	81.0037	-31.5146	0	
13.66	18.2304	11.7798	0	-77.9862	43.54	0	81.0634	-31.5388	0	
13.67	18.2438	11.7878	0	-78.0451	43.5717	0	81.1231	-31.5629	0	
13.68	18.2573	11.7959	0	-78.104	43.6033	0	81.1828	-31.587	0	
13.69	18.2707	11.804	0	-78.163	43.635	0	81.2426	-31.6112	0	
13.7	18.2842	11.8121	0	-78.2219	43.6667	0	81.3023	-31.6353	0	
13.71	18.2976	11.8202	0	-78.2808	43.6983	0	81.362	-31.6594	0	
13.72	18.3111	11.8283	0	-78.3397	43.73	0	81.4217	-31.6836	0	
13.73	18.3245	11.8364	0	-78.3986	43.7617	0	81.4814	-31.7077	0	
13.74	18.338	11.8445	0	-78.4575	43.7933	0	81.5412	-31.7318	0	
13.75	18.3514	11.8526	0	-78.5164	43.825	0	81.6009	-31.756	0	
13.76	18.3649	11.8607	0	-78.5753	43.8567	0	81.6606	-31.7801	0	
13.77	18.3783	11.8688	0	-78.6343	43.8883	0	81.7203	-31.8042	0	
13.78	18.3917	11.8769	0	-78.6932	43.92	0	81.78	-31.8284	0	
13.79	18.4052	11.885	0	-78.7521	43.9517	0	81.8398	-31.8525	0	
13.8	18.4186	11.8931	0	-78.811	43.9833	0	81.8995	-31.8766	0	
13.81	18.4321	11.9012	0	-78.8699	44.015	0	81.9592	-31.9008	0	
13.82	18.4455	11.9093	0	-78.9288	44.0467	0	82.0189	-31.9249	0	
13.83	18.459	11.9174	0	-78.9877	44.0783	0	82.0786	-31.9491	0	
13.84	18.4724	11.9255	0	-79.0466	44.11	0	82.1384	-31.9732	0	
13.85	18.4859	11.9335	0	-79.1056	44.1417	0	82.1981	-31.9973	0	
13.86	18.4993	11.9416	0	-79.1645	44.1733	0	82.2578	-32.0215	0	
13.87	18.5128	11.9497	0	-79.2234	44.205	0	82.3175	-32.0456	0	
13.88	18.5262	11.9578	0	-79.2823	44.2367	0	82.3772	-32.0697	0	
13.89	18.5397	11.9659	0	-79.3412	44.2683	0	82.4369	-32.0939	0	
13.9	18.5531	11.974	0	-79.4001	44.3	0	82.4967	-32.118	0	
13.91	18.5666	11.9821	0	-79.459	44.3317	0	82.5564	-32.1421	0	
13.92	18.58	11.9902	0	-79.5179	44.3633	0	82.6161	-32.1663	0	
13.93	18.5934	11.9983	0	-79.5769	44.395	0	82.6758	-32.1904	0	
13.94	18.6069	12.0064	0	-79.6358	44.4267	0	82.7355	-32.2145	0	
13.95	18.6203	12.0145	0	-79.6947	44.4583	0	82.7953	-32.2387	0	
13.96	18.6338	12.0226	0	-79.7536	44.49	0	82.855	-32.2628	0	
13.97	18.6472	12.0307	0	-79.8125	44.5217	0	82.9147	-32.2869	0	
13.98	18.6607	12.0388	0	-79.8714	44.5533	0	82.9744	-32.3111	0	
13.99	18.6741	12.0469	0	-79.9303	44.585	0	83.0341	-32.3352	0	
14	18.6876	12.055	0	-79.9892	44.6167	0	83.0939	-32.3593	0	
14.01	18.701	12.0631	0	-80.0481	44.6483	0	83.1536	-32.3835	0	
14.02	18.7145	12.0711	0	-80.1071	44.68	0	83.2133	-32.4076	0	
14.03	18.7279	12.0792	0	-80.166	44.7117	0	83.273	-32.4317	0	
14.04	18.7414	12.0873	0	-80.2249	44.7433	0	83.3327	-32.4559	0	
14.05	18.7548	12.0954	0	-80.2838	44.775	0	83.3924	-32.48	0	
14.06	18.7682	12.1035	0	-80.3427	44.8067	0	83.4522	-32.5041	0	
14.07	18.7817	12.1116	0	-80.4016	44.8383	0	83.5119	-32.5283	0	
14.08	18.7951	12.1197	0	-80.4605	44.87	0	83.5716	-32.5524	0	
14.09	18.8086	12.1278	0	-80.5194	44.9017	0	83.6313	-32.5765	0	
14.1	18.822	12.1359	0	-80.5784	44.9333	0	83.691	-32.6006	0	
14.11	18.8355	12.144	0	-80.6373	44.965	0	83.7508	-32.6248	0	
14.12	18.8489	12.1521	0	-80.6962	44.9967	0	83.8105	-32.6489	0	
14.13	18.8624	12.1602	0	-80.7551	45.0283	0	83.8702	-32.673	0	
14.14	18.8758	12.1683	0	-80.814	45.06	0	83.9299	-32.6972	0	
14.15	18.8893	12.1764	0	-80.8729	45.0917	0	83.9896	-32.7213	0	
14.16	18.9027	12.1845	0	-80.9318	45.1233	0	84.0493	-32.7454	0	
14.17	18.9162	12.1926	0	-80.9907	45.155	0	84.1091	-32.7696	0	
14.18	18.9296	12.2007	0	-81.0497	45.1867	0	84.1688	-32.7937	0	
14.19	18.9431	12.2087	0	-81.1086	45.2183	0	84.2285	-32.8178	0	
14.2	18.9565	12.2168	0	-81.1675	45.25	0	84.2882	-32.842	0	
14.21	18.9699	12.2249	0	-81.2264	45.2817	0	84.3479	-32.8661	0	
14.22	18.9834	12.233	0	-81.2853	45.3133	0	84.4077	-32.8902	0	
14.23	18.9968	12.2411	0	-81.3442	45.345	0	84.4674	-32.9144	0	
14.24	19.0103	12.2492	0	-81.4031	45.3767	0	84.5271	-32.9385	0	
14.25	19.0237	12.2573	0	-81.462	45.4083	0	84.5868	-32.9626	0	
14.26	19.0372	12.2654	0	-81.5209	45.44	0	84.6465	-32.9868	0	
14.27	19.0506	12.2735	0	-81.5799	45.4717	0	84.7062	-33.0109	0	
14.28	19.0641	12.2816	0	-81.6388	45.5033	0	84.766	-33.035	0	
14.29	19.0775	12.2897	0	-81.6977	45.535	0	84.8257	-33.0592	0	
14.3	19.091	12.2978	0	-81.7566	45.5667	0	84.8854	-33.0833	0	
14.31	19.1044	12.3059	0	-81.8155	45.5983	0	84.9451	-33.1074	0	
14.32	19.1179	12.314	0	-81.8744	45.63	0	85.0048	-33.1316	0	
14.33	19.1313	12.3221	0	-81.9333	45.6617	0	85.0646	-33.1557	0	
14.34	19.1448	12.3302	0	-81.9922	45.6933	0	85.1243	-33.1798	0	
14.35	19.1582	12.3382	0	-82.0512	45.725	0	85.184	-33.204	0	
14.36	19.1716	12.3463	0	-82.1101	45.7567	0	85.2437	-33.2281	0	
14.37	19.1851	12.3544	0	-82.169	45.7883	0	85.3034	-33.2522	0	
14.38	19.1985	12.3625	0	-82.2279	45.82	0	85.3631	-33.2764	0	
14.39	19.212	12.3706	0	-82.2868	45.8517	0	85.4229	-33.3005	0	
14.4	19.2254	12.3787	0	-82.3457	45.8833	0	85.4826	-33.3246	0	
14.41	19.2389	12.3868	0	-82.4046	45.915	0	85.5423	-33.3488	0	
14.42	19.2523	12.3949	0	-82.4635	45.9467	0	85.602	-33.3729	0	
14.43	19.2658	12.403	0	-82.5224	45.9783	0	85.6617	-33.397	0	
14.44	19.2792	12.4111	0	-82.5814	46.01	0	85.7215	-33.4212	0	
14.45	19.2927	12.4192	0	-82.6403	46.0417	0	85.7812	-33.4453	0	
14.46	19.3061	12.4273	0	-82.6992	46.0733	0	85.8409	-33.4694	0	
14.47	19.3196	12.4354	0	-82.7581	46.105	0	85.9006	-33.4936	0	
14.48	19.333	12.4435	0	-82.817	46.1367	0	85.9603	-33.5177	0	
14.49	19.3465	12.4516	0	-82.8759	46.1683	0	86.02	-33.5418	0	
14.5	19.3599	12.4597	0	-82.9348	46.2	0	86.0798	-33.566	0	
14.51	19.3733	12.4677	0	-82.9937	46.2317	0	86.1395	-33.5901	0	
14.52	19.3868	12.4758	0	-83.0526	46.2633	0	86.1992	-33.6142	0	
14.53	19.4002	12.4839	0	-83.1116	46.295	0	86.2589	-33.6384	0	
14.54	19.4137	12.492	0	-83.1705	46.3267	0	86.3186	-33.6625	0	
14.55	19.4271	12.5001	0	-83.2294	46.3583	0	86.3784	-33.6866	0	
14.56	19.4406	12.5082	0	-83.2883	46.39	0	86.4381	-33.7108	0	
14.57	19.454	12.5163	0	-83.3472	46.4217	0	86.4978	-33.7349	0	
14.58	19.4675	12.5244	0	-83.4061	46.4533	0	86.5575	-33.759	0	
14.59	19.4809	12.5325	0	-83.465	46.485	0	86.6172	-33.7832	0	
14.6	19.4944	12.5406	0	-83.5239	46.5167	0	86.6769	-33.8073	0	
14.61	19.5078	12.5487	0	-83.5829	46.5483	0	86.7367	-33.8314	0	
14.62	19.5213	12.5568	0	-83.6418	46.58	0	86.7964	-33.8556	0	
14.63	19.5347	12.5649	0	-83.7007	46.6116	0	86.8561	-33.8797	0	
14.64	19.5482	12.573	0	-83.7596	46.6433	0	86.9158	-33.9038	0	
14.65	19.5616	12.5811	0	-83.8185	46.675	0	86.9755	-33.928	0	
14.66	19.575	12.5892	0	-83.8774	46.7066	0	87.0352	-33.9521	0	
14.67	19.5885	12.5972	0	-83.9363	46.7383	0	87.095	-33.9762	0	
14.68	19.6019	12.6053	0	-83.9952	46.77	0	87.1547	-34.0004	0	
14.69	19.6154	12.6134	0	-84.0541	46.8016	0	87.2144	-34.0245	0	
14.7	19.6288	12.6215	0	-84.1131	46.8333	0	87.2741	-34.0486	0	
14.71	19.6423	12.6296	0	-84.172	46.865	0	87.3338	-34.0728	0	
14.72	19.6557	12.6377	0	-84.2309	46.8966	0	87.3936	-34.0969	0	
14.73	19.6692	12.6458	0	-84.2898	46.9283	0	87.4533	-34.121	0	
14.74	19.6826	12.6539	0	-84.3487	46.96	0	87.513	-34.1452	0	
14.75	19.6961	12.662	0	-84.4076	46.9916	0	87.5727	-34.1693	0	
14.76	19.7095	12.6701	0	-84.4665	47.0233	0	87.6324	-34.1934	0	
14.77	19.723	12.6782	0	-84.5254	47.055	0	87.6921	-34.2176	0	
14.78	19.7364	12.6863	0	-84.5843	47.0866	0	87.7519	-34.2417	0	
14.79	19.7499	12.6944	0	-84.6433	47.1183	0	87.8116	-34.2658	0	
14.8	19.7633	12.7025	0	-84.7022	47.15	0	87.8713	-34.2899	0	
14.81	19.7768	12.7106	0	-84.7611	47.1816	0	87.931	-34.3141	0	
14.82	19.7902	12.7187	0	-84.82	47.2133	0	87.9907	-34.3382	0	
14.83	19.8036	12.7267	0	-84.8789	47.245	0	88.0504	-34.3623	0	
14.84	19.8171	12.7348	0	-84.9378	47.2766	0	88.1102	-34.3865	0	
14.85	19.8305	12.7429	0	-84.9967	47.3083	0	88.1699	-34.4106	0	
14.86	19.844	12.751	0	-85.0556	47.34	0	88.2296	-34.4347	0	
14.87	19.8574	12.7591	0	-85.1145	47.3716	0	88.2893	-34.4589	0	
14.88	19.8709	12.7672	0	-85.1735	47.4033	0	88.349	-34.483	0	
14.89	19.8843	12.7753	0	-85.2324	47.435	0	88.4087	-34.5071	0	
14.9	19.8978	12.7834	0	-85.2913	47.4666	0	88.4685	-34.5313	0	
14.91	19.9112	12.7915	0	-85.3502	47.4983	0	88.5282	-34.5554	0	
14.92	19.9247	12.7996	0	-85.4091	47.53	0	88.5879	-34.5795	0	
14.93	19.9381	12.8077	0	-85.468	47.5616	0	88.6476	-34.6037	0	
14.94	19.9516	12.8158	0	-85.5269	47.5933	0	88.7073	-34.6278	0	
14.95	19.965	12.8239	0	-85.5858	47.625	0	88.767	-34.6519	0	
14.96	19.9785	12.832	0	-85.6447	47.6566	0	88.8268	-34.6761	0	
14.97	19.9919	12.8401	0	-85.7037	47.6883	0	88.8865	-34.7002	0	
14.98	20.0054	12.8482	0	-85.7626	47.72	0	88.9462	-34.7243	0	
14.99	20.0188	12.8562	0	-85.8215	47.7516	0	89.0059	-34.7485	0	
15	20.0322	12.8643	0	-85.8804	47.7833	0	89.0656	-34.7726	0	
15.01	20.0457	12.8724	0	-85.9393	47.815	0	89.1254	-34.7967	0	
15.02	20.0591	12.8805	0	-85.9982	47.8466	0	89.1851	-34.8209	0	
15.03	20.0726	12.8886	0	-86.0571	47.8783	0	89.2448	-34.845	0	
15.04	20.086	12.8967	0	-86.116	47.91	0	89.3045	-34.8691	0	
15.05	20.0995	12.9048	0	-86.1749	47.9416	0	89.3642	-34.8933	0	
15.06	20.1129	12.9129	0	-86.2339	47.9733	0	89.4239	-34.9174	0	
15.07	20.1264	12.921	0	-86.2928	48.005	0	89.4837	-34.9415	0	
15.08	20.1398	12.9291	0	-86.3517	48.0366	0	89.5434	-34.9657	0	
15.09	20.1533	12.9372	0	-86.4106	48.0683	0	89.6031	-34.9898	0	
15.1	20.1667	12.9453	0	-86.4695	48.1	0	89.6628	-35.0139	0	
15.11	20.1802	12.9534	0	-86.5284	48.1316	0	89.7225	-35.0381	0	
15.12	20.1936	12.9615	0	-86.5873	48.1633	0	89.7822	-35.0622	0	
15.13	20.2071	12.9696	0	-86.6462	48.1949	0	89.842	-35.0863	0	
15.14	20.2205	12.9776	0	-86.7051	48.2266	0	89.9017	-35.1104	0	
15.15	20.2339	12.9857	0	-86.7641	48.2583	0	89.9614	-35.1346	0	
15.16	20.2474	12.9938	0	-86.823	48.2899	0	90.0211	-35.1587	0	
15.17	20.2608	13.0019	0	-86.8819	48.3216	0	90.0808	-35.1828	0	
15.18	20.2743	13.01	0	-86.9408	48.3533	0	90.1405	-35.207	0	
15.19	20.2877	13.0181	0	-86.9997	48.3849	0	90.2003	-35.2311	0	
15.2	20.3012	13.0262	0	-87.0586	48.4166	0	90.26	-35.2552	0	
15.21	20.3146	13.0343	0	-87.1175	48.4483	0	90.3197	-35.2794	0	
15.22	20.3281	13.0424	0	-87.1764	48.4799	0	90.3794	-35.3035	0	
15.23	20.3415	13.0505	0	-87.2353	48.5116	0	90.4391	-35.3276	0	
15.24	20.355	13.0586	0	-87.2942	48.5433	0	90.4988	-35.3518	0	
15.25	20.3684	13.0667	0	-87.3532	48.5749	0	90.5586	-35.3759	0	
15.26	20.3819	13.0748	0	-87.4121	48.6066	0	90.6183	-35.4	0	
15.27	20.3953	13.0829	0	-87.471	48.6383	0	90.678	-35.4242	0	
15.28	20.4088	13.091	0	-87.5299	48.6699	0	90.7377	-35.4483	0	
15.29	20.4222	13.099	0	-87.5888	48.7016	0	90.7974	-35.4724	0	
15.3	20.4357	13.1071	0	-87.6477	48.7333	0	90.8571	-35.4966	0	
15.31	20.4491	13.1152	0	-87.7066	48.7649	0	90.9169	-35.5207	0	
15.32	20.4625	13.1233	0	-87.7655	48.7966	0	90.9766	-35.5448	0	
15.33	20.476	13.1314	0	-87.8244	48.8283	0	91.0363	-35.569	0	
15.34	20.4894	13.1395	0	-87.8834	48.8599	0	91.096	-35.5931	0	
15.35	20.5029	13.1476	0	-87.9423	48.8916	0	91.1557	-35.6172	0	
15.36	20.5163	13.1557	0	-88.0012	48.9233	0	91.2154	-35.6414	0	
15.37	20.5298	13.1638	0	-88.0601	48.9549	0	91.2752	-35.6655	0	
15.38	20.5432	13.1719	0	-88.119	48.9866	0	91.3349	-35.6896	0	
15.39	20.5567	13.18	0	-88.1779	49.0183	0	91.3946	-35.7137	0	
15.4	20.5701	13.1881	0	-88.2368	49.0499	0	91.4543	-35.7379	0	
15.41	20.5836	13.1962	0	-88.2957	49.0816	0	91.514	-35.762	0	
15.42	20.597	13.2043	0	-88.3546	49.1133	0	91.5737	-35.7861	0	
15.43	20.6105	13.2124	0	-88.4136	49.1449	0	91.6335	-35.8103	0	
15.44	20.6239	13.2204	0	-88.4725	49.1766	0	91.6932	-35.8344	0	
15.45	20.6374	13.2285	0	-88.5314	49.2083	0	91.7529	-35.8585	0	
15.46	20.6508	13.2366	0	-88.5903	49.2399	0	91.8126	-35.8827	0	
15.47	20.6643	13.2447	0	-88.6492	49.2716	0	91.8723	-35.9068	0	
15.48	20.6777	13.2528	0	-88.7081	49.3033	0	91.932	-35.9309	0	
15.49	20.6912	13.2609	0	-88.767	49.3349	0	91.9918	-35.9551	0	
15.5	20.7046	13.269	0	-88.8259	49.3666	0	92.0515	-35.9792	0	
15.51	20.718	13.2771	0	-88.8848	49.3983	0	92.1112	-36.0033	0	
15.52	20.7315	13.2852	0	-88.9437	49.4299	0	92.1709	-36.0275	0	
15.53	20.7449	13.2933	0	-89.0027	49.4616	0	92.2306	-36.0516	0	
15.54	20.7584	13.3014	0	-89.0616	49.4932	0	92.2903	-36.0757	0	
15.55	20.7718	13.3095	0	-89.1205	49.5249	0	92.3501	-36.0999	0	
15.56	20.7853	13.3176	0	-89.1794	49.5566	0	92.4098	-36.124	0	
15.57	20.7987	13.3257	0	-89.2383	49.5882	0	92.4695	-36.1481	0	
15.58	20.8122	13.3338	0	-89.2972	49.6199	0	92.5292	-36.1723	0	
15.59	20.8256	13.3418	0	-89.3561	49.6516	0	92.5889	-36.1964	0	
15.6	20.8391	13.3499	0	-89.415	49.6832	0	92.6486	-36.2205	0	
15.61	20.8525	13.358	0	-89.4739	49.7149	0	92.7084	-36.2446	0	
15.62	20.866	13.3661	0	-89.5329	49.7466	0	92.7681	-36.2688	0	
15.63	20.8794	13.3742	0	-89.5918	49.7782	0	92.8278	-36.2929	0	
15.64	20.8929	13.3823	0	-89.6507	49.8099	0	92.8875	-36.317	0	
15.65	20.9063	13.3904	0	-89.7096	49.8416	0	92.9472	-36.3412	0	
15.66	20.9198	13.3985	0	-89.7685	49.8732	0	93.0069	-36.3653	0	
15.67	20.9332	13.4066	0	-89.8274	49.9049	0	93.0666	-36.3894	0	
15.68	20.9466	13.4147	0	-89.8863	49.9366	0	93.1264	-36.4136	0	
15.69	20.9601	13.4228	0	-89.9452	49.9682	0	93.1861	-36.4377	0	
15.7	20.9735	13.4309	0	-90.0041	49.9999	0	93.2458	-36.4618	0	
15.71	20.987	13.439	0	-90.063	50.0316	0	93.3055	-36.486	0	
15.72	21.0004	13.4471	0	-90.122	50.0632	0	93.3652	-36.5101	0	
15.73	21.0139	13.4552	0	-90.1809	50.0949	0	93.4249	-36.5342	0	
15.74	21.0273	13.4632	0	-90.2398	50.1266	0	93.4847	-36.5584	0	
15.75	21.0408	13.4713	0	-90.2987	50.1582	0	93.5444	-36.5825	0	
15.76	21.0542	13.4794	0	-90.3576	50.1899	0	93.6041	-36.6066	0	
15.77	21.0677	13.4875	0	-90.4165	50.2216	0	93.6638	-36.6308	0	
15.78	21.0811	13.4956	0	-90.4754	50.2532	0	93.7235	-36.6549	0	
15.79	21.0946	13.5037	0	-90.5343	50.2849	0	93.7832	-36.679	0	
15.8	21.108	13.5118	0	-90.5932	50.3166	0	93.843	-36.7032	0	
15.81	21.1215	13.5199	0	-90.6521	50.3482	0	93.9027	-36.7273	0	
15.82	21.1349	13.528	0	-90.7111	50.3799	0	93.9624	-36.7514	0	
15.83	21.1484	13.5361	0	-90.77	50.4116	0	94.0221	-36.7755	0	
15.84	21.1618	13.5442	0	-90.8289	50.4432	0	94.0818	-36.7997	0	
15.85	21.1753	13.5523	0	-90.8878	50.4749	0	94.1415	-36.8238	0	
15.86	21.1887	13.5604	0	-90.9467	50.5066	0	94.2013	-36.8479	0	
15.87	21.2021	13.5685	0	-91.0056	50.5382	0	94.261	-36.8721	0	
15.88	21.2156	13.5765	0	-91.0645	50.5699	0	94.3207	-36.8962	0	
15.89	21.229	13.5846	0	-91.1234	50.6016	0	94.3804	-36.9203	0	
15.9	21.2425	13.5927	0	-91.1823	50.6332	0	94.4401	-36.9445	0	
15.91	21.2559	13.6008	0	-91.2412	50.6649	0	94.4998	-36.9686	0	
15.92	21.2694	13.6089	0	-91.3002	50.6965	0	94.5596	-36.9927	0	
15.93	21.2828	13.617	0	-91.3591	50.7282	0	94.6193	-37.0169	0	
15.94	21.2963	13.6251	0	-91.418	50.7599	0	94.679	-37.041	0	
15.95	21.3097	13.6332	0	-91.4769	50.7915	0	94.7387	-37.0651	0	
15.96	21.3232	13.6413	0	-91.5358	50.8232	0	94.7984	-37.0893	0	
15.97	21.3366	13.6494	0	-91.5947	50.8549	0	94.8581	-37.1134	0	
15.98	21.3501	13.6575	0	-91.6536	50.8865	0	94.9178	-37.1375	0	
15.99	21.3635	13.6656	0	-91.7125	50.9182	0	94.9776	-37.1616	0	
16	21.377	13.6737	0	-91.7714	50.9499	0	95.0373	-37.1858	0	
16.01	21.3904	13.6818	0	-91.8303	50.9815	0	95.097	-37.2099	0	
16.02	21.4039	13.6898	0	-91.8893	51.0132	0	95.1567	-37.234	0	
16.03	21.4173	13.6979	0	-91.9482	51.0449	0	95.2164	-37.2582	0	
16.04	21.4308	13.706	0	-92.0071	51.0765	0	95.2761	-37.2823	0	
16.05	21.4442	13.7141	0	-92.066	51.1082	0	95.3359	-37.3064	0	
16.06	21.4576	13.7222	0	-92.1249	51.1399	0	95.3956	-37.3306	0	
16.07	21.4711	13.7303	0	-92.1838	51.1715	0	95.4553	-37.3547	0	
16.08	21.4845	13.7384	0	-92.2427	51.2032	0	95.515	-37.3788	0	
16.09	21.498	13.7465	0	-92.3016	51.2349	0	95.5747	-37.403	0	
16.1	21.5114	13.7546	0	-92.3605	51.2665	0	95.6344	-37.4271	0	
16.11	21.5249	13.7627	0	-92.4194	51.2982	0	95.6941	-37.4512	0	
16.12	21.5383	13.7708	0	-92.4784	51.3299	0	95.7539	-37.4754	0	
16.13	21.5518	13.7789	0	-92.5373	51.3615	0	95.8136	-37.4995	0	
16.14	21.5652	13.787	0	-92.5962	51.3932	0	95.8733	-37.5236	0	
16.15	21.5787	13.7951	0	-92.6551	51.4249	0	95.933	-37.5478	0	
16.16	21.5921	13.8032	0	-92.714	51.4565	0	95.9927	-37.5719	0	
16.17	21.6056	13.8112	0	-92.7729	51.4882	0	96.0524	-37.596	0	
16.18	21.619	13.8193	0	-92.8318	51.5199	0	96.1122	-37.6201	0	
16.19	21.6325	13.8274	0	-92.8907	51.5515	0	96.1719	-37.6443	0	
16.2	21.6459	13.8355	0	-92.9496	51.5832	0	96.2316	-37.6684	0	
16.21	21.6594	13.8436	0	-93.0085	51.6149	0	96.2913	-37.6925	0	
16.22	21.6728	13.8517	0	-93.0675	51.6465	0	96.351	-37.7167	0	
16.23	21.6863	13.8598	0	-93.1264	51.6782	0	96.4107	-37.7408	0	
16.24	21.6997	13.8679	0	-93.1853	51.7098	0	96.4705	-37.7649	0	
16.25	21.7131	13.876	0	-93.2442	51.7415	0	96.5302	-37.7891	0	
16.26	21.7266	13.8841	0	-93.3031	51.7732	0	96.5899	-37.8132	0	
16.27	21.74	13.8922	0	-93.362	51.8048	0	96.6496	-37.8373	0	
16.28	21.7535	13.9003	0	-93.4209	51.8365	0	96.7093	-37.8615	0	
16.29	21.7669	13.9084	0	-93.4798	51.8682	0	96.769	-37.8856	0	
16.3	21.7804	13.9165	0	-93.5387	51.8998	0	96.8287	-37.9097	0	
16.31	21.7938	13.9245	0	-93.5976	51.9315	0	96.8885	-37.9339	0	
16.32	21.8073	13.9326	0	-93.6566	51.9632	0	96.9482	-37.958	0	
16.33	21.8207	13.9407	0	-93.7155	51.9948	0	97.0079	-37.9821	0	
16.34	21.8342	13.9488	0	-93.7744	52.0265	0	97.0676	-38.0062	0	
16.35	21.8476	13.9569	0	-93.8333	52.0582	0	97.1273	-38.0304	0	
16.36	21.8611	13.965	0	-93.8922	52.0898	0	97.187	-38.0545	0	
